participant,clip_title,timestamp,avg_bpm,bpm_drift,max_bpm,hr_sequence,self_reported_valence,self_reported_arousal
ajaycc17,TheFaultInOurStars_063.mp4,2025-12-25 12:35:53.639,94.94,2,99,"[95, 96, 99, 95, 96, 93, 92, 93, 94, 92, 93, 93, 95, 97, 99, 97]",3,2
Nishant,TheFaultInOurStars_064.mp4,2025-10-17 08:20:41.863,81.2,4,85,"[77, 77, 81, 85, 85, 83, 81, 80, 81, 84, 81, 79, 80, 81, 84, 82, 81, 80, 81, 81]",5,5
debjit2001,TheFaultInOurStars_064.mp4,2025-10-23 15:54:53.949,68.33,5,72,"[67, 66, 64, 66, 65, 65, 66, 67, 71, 72, 71, 70, 68, 70, 69, 70, 71, 72]",4,4
aritra,TheFaultInOurStars_064.mp4,2025-11-06 10:48:34.517,77.6,-6,83,"[81, 79, 74, 76, 79, 78, 76, 73, 72, 75, 79, 79, 76, 77, 80, 82, 83, 81, 77, 75]",4,4
ajaycc17,TheFaultInOurStars_064.mp4,2025-11-16 13:33:57.826,84.62,5,92,"[85, 84, 82, 81, 80, 79, 80, 81, 82, 83, 85, 89, 90, 92, 91, 90]",4,2
sayantankuila,TheFaultInOurStars_064.mp4,2025-11-21 13:26:17.046,110.94,9,117,"[96, 106, 117, 115, 116, 114, 116, 114, 113, 112, 113, 109, 112, 109, 108, 111, 105]",4,5
debjit2001,TheFaultInOurStars_065.mp4,2025-10-15 17:19:16.388,67.86,1,76,"[65, 65, 62, 64, 66, 68, 66, 67, 73, 76, 76, 69, 67, 66]",4,2
Nishant,TheFaultInOurStars_065.mp4,2025-10-17 09:39:24.428,82.53,1,92,"[82, 84, 82, 79, 81, 84, 91, 92, 87, 84, 77, 76, 78, 79, 81, 82, 83, 83, 83]",3,3
aritra,TheFaultInOurStars_065.mp4,2025-11-06 09:08:54.285,74.17,0,77,"[74, 74, 74, 74, 75, 73, 74, 76, 77, 76, 77, 75, 73, 72, 74, 72, 71, 74]",2,1
sayantankuila,TheFaultInOurStars_065.mp4,2025-11-20 08:06:43.492,76.0,4,80,"[75, 74, 74, 74, 75, 78, 80, 76, 74, 75, 77, 77, 76, 75, 76, 77, 79]",5,5
ajaycc17,TheFaultInOurStars_065.mp4,2025-12-25 13:29:58.467,94.84,1,100,"[97, 96, 95, 96, 94, 96, 98, 100, 97, 93, 89, 91, 89, 91, 94, 96, 95, 97, 98]",5,1
Nishant,TheFaultInOurStars_066.mp4,2025-10-17 08:43:52.669,83.26,-2,87,"[82, 81, 82, 86, 87, 85, 83, 85, 87, 86, 85, 83, 82, 80, 81, 82, 83, 82, 80]",3,3
debjit2001,TheFaultInOurStars_066.mp4,2025-10-22 07:14:36.635,67.91,0,73,"[66, 67, 66, 65, 64, 64, 65, 68, 71, 73, 72, 70, 69, 65, 69, 71, 72, 71, 69, 66, 65, 66]",4,3
aritra,TheFaultInOurStars_066.mp4,2025-10-28 15:33:08.516,75.13,-1,78,"[77, 76, 77, 75, 74, 73, 72, 73, 74, 74, 74, 76, 78, 78, 76]",3,1
pranjal123,TheFaultInOurStars_066.mp4,2025-10-29 10:58:34.452,78.19,-1,80,"[78, 78, 79, 80, 79, 78, 79, 79, 80, 79, 78, 77, 77, 77, 76, 77]",5,5
sayantankuila,TheFaultInOurStars_066.mp4,2025-11-20 07:55:36.105,78.71,-1,83,"[80, 83, 81, 80, 82, 79, 76, 75, 75, 76, 78, 80, 80, 78, 78, 78, 79]",4,3
ajaycc17,TheFaultInOurStars_066.mp4,2025-12-25 13:34:08.106,92.68,6,96,"[87, 89, 89, 90, 96, 96, 96, 95, 93, 95, 95, 90, 91, 91, 92, 93, 94, 96, 93]",3,2
debjit2001,TheFaultInOurStars_067.mp4,2025-10-23 15:45:07.157,68.35,4,77,"[61, 64, 68, 70, 72, 77, 75, 72, 69, 70, 73, 70, 66, 65, 64, 66, 65, 67, 68, 65]",4,4
aritra,TheFaultInOurStars_067.mp4,2025-10-28 15:39:13.355,80.87,-3,83,"[82, 81, 79, 80, 81, 83, 81, 81, 81, 81, 81, 81, 81, 81, 79]",4,1
pranjal123,TheFaultInOurStars_067.mp4,2025-10-29 11:11:13.251,77.72,-3,81,"[78, 77, 72, 76, 80, 78, 79, 79, 78, 80, 81, 80, 79, 78, 77, 77, 75, 75]",5,5
sayantankuila,TheFaultInOurStars_067.mp4,2025-11-21 12:55:43.062,92.33,-2,95,"[92, 93, 94, 93, 92, 91, 92, 93, 94, 93, 91, 91, 91, 92, 95, 93, 92, 90]",5,5
ajaycc17,TheFaultInOurStars_067.mp4,2025-12-09 13:58:35.520,105.86,-3,112,"[107, 105, 106, 108, 109, 107, 106, 105, 105, 107, 108, 105, 100, 102, 104, 107, 112, 111, 104, 105, 102, 104]",5,4
debjit2001,TheFaultInOurStars_068.mp4,2025-10-15 16:32:19.676,71.45,-3,78,"[71, 71, 75, 76, 76, 77, 78, 75, 71, 72, 73, 72, 71, 69, 67, 65, 66, 67, 69, 68]",4,5
pranjal123,TheFaultInOurStars_068.mp4,2025-10-29 10:49:22.982,81.27,0,84,"[81, 79, 81, 82, 83, 84, 84, 83, 82, 82, 80, 79, 78, 80, 81]",5,5
aritra,TheFaultInOurStars_068.mp4,2025-11-06 10:48:05.233,78.47,-5,86,"[85, 86, 84, 82, 81, 79, 74, 76, 79, 78, 76, 73, 72, 75, 79, 79, 76, 77, 80]",2,4
sayantankuila,TheFaultInOurStars_068.mp4,2025-11-20 08:03:10.044,75.18,3,82,"[74, 70, 70, 72, 71, 70, 69, 69, 74, 82, 79, 81, 79, 77, 78, 80, 79, 76, 75, 76, 76, 77]",4,4
ajaycc17,TheFaultInOurStars_068.mp4,2025-12-25 12:43:32.266,94.89,-6,98,"[98, 97, 96, 95, 97, 98, 96, 95, 95, 96, 97, 98, 95, 94, 91, 88, 90, 92]",5,3
debjit2001,TheFaultInOurStars_069.mp4,2025-10-15 16:55:53.315,69.68,4,75,"[69, 70, 68, 69, 68, 69, 73, 75, 70, 67, 69, 71, 72, 69, 67, 68, 65, 68, 70, 71, 72, 73]",4,3
Nishant,TheFaultInOurStars_069.mp4,2025-10-17 08:19:55.680,79.75,-1,85,"[81, 77, 76, 77, 78, 76, 76, 77, 77, 81, 85, 85, 83, 81, 80, 81, 84, 81, 79, 80]",3,3
aritra,TheFaultInOurStars_069.mp4,2025-11-06 09:00:45.145,75.25,3,79,"[76, 74, 75, 75, 75, 76, 79, 77, 74, 74, 71, 70, 72, 78, 77, 75, 74, 75, 79, 79]",4,1
ajaycc17,TheFaultInOurStars_069.mp4,2025-11-16 13:43:59.414,82.82,-2,88,"[84, 86, 87, 88, 86, 86, 85, 82, 80, 80, 79, 80, 81, 82, 86, 85, 83, 82, 80, 78, 80, 82]",3,3
sayantankuila,TheFaultInOurStars_069.mp4,2025-11-21 13:37:32.633,94.58,-2,98,"[98, 98, 96, 94, 96, 98, 97, 92, 87, 89, 92, 94, 92, 91, 96, 98, 97, 96, 96]",3,3
debjit2001,TheFaultInOurStars_070.mp4,2025-10-15 16:30:39.055,70.7,4,76,"[72, 71, 69, 69, 69, 70, 70, 71, 73, 72, 69, 68, 67, 70, 71, 70, 71, 71, 75, 76]",3,3
aritra,TheFaultInOurStars_070.mp4,2025-10-28 13:58:00.505,69.9,9,79,"[67, 66, 64, 63, 64, 65, 68, 69, 71, 75, 76, 75, 67, 65, 66, 68, 69, 77, 79, 78, 76]",2,1
pranjal123,TheFaultInOurStars_070.mp4,2025-10-29 11:15:15.794,75.15,-3,77,"[76, 75, 75, 76, 76, 77, 76, 76, 76, 75, 73, 73, 73]",2,3
sayantankuila,TheFaultInOurStars_070.mp4,2025-11-21 12:50:55.715,94.05,5,100,"[90, 95, 97, 98, 100, 99, 98, 97, 95, 89, 90, 91, 89, 91, 92, 93, 94, 93, 95, 95]",2,3
ajaycc17,TheFaultInOurStars_070.mp4,2025-12-09 14:09:22.463,101.1,1,108,"[101, 102, 104, 100, 98, 100, 101, 102, 103, 102, 104, 104, 97, 87, 90, 101, 106, 108, 107, 104, 102]",1,2
debjit2001,TheFaultInOurStars_071.mp4,2025-10-15 16:28:53.950,69.89,0,72,"[69, 70, 70, 69, 70, 70, 71, 72, 72, 69, 67, 68, 68, 69, 71, 71, 72, 71, 69]",2,2
aritra,TheFaultInOurStars_071.mp4,2025-11-06 09:06:21.172,75.8,14,86,"[72, 73, 74, 76, 77, 76, 76, 75, 75, 76, 75, 73, 72, 74, 75, 76, 76, 78, 81, 86]",1,4
sayantankuila,TheFaultInOurStars_071.mp4,2025-11-21 13:16:54.631,83.17,1,87,"[84, 83, 82, 81, 80, 80, 81, 82, 83, 82, 84, 86, 87, 86, 84, 83, 84, 85]",2,3
debjit2001,TheFaultInOurStars_072.mp4,2025-10-15 16:35:56.547,71.56,1,84,"[69, 70, 69, 68, 68, 67, 68, 69, 69, 72, 78, 84, 82, 73, 72, 70, 70, 70]",4,2
Nishant,TheFaultInOurStars_072.mp4,2025-10-17 09:16:37.785,79.78,-3,92,"[81, 79, 81, 83, 84, 83, 81, 84, 92, 80, 84, 79, 80, 82, 73, 73, 79, 76, 75, 74, 76, 78, 78]",4,3
aritra,TheFaultInOurStars_072.mp4,2025-11-06 10:37:29.344,71.35,-8,81,"[77, 79, 81, 80, 73, 70, 69, 67, 65, 66, 68, 71, 70, 71, 69, 68, 69]",2,2
sayantankuila,TheFaultInOurStars_072.mp4,2025-11-21 13:40:46.645,97.5,3,104,"[96, 94, 92, 92, 93, 95, 99, 101, 104, 102, 101, 101, 99, 98, 96, 96, 97, 99]",1,1
ajaycc17,TheFaultInOurStars_072.mp4,2025-12-25 13:08:27.006,91.1,-3,98,"[93, 92, 90, 93, 98, 97, 93, 91, 91, 92, 93, 93, 89, 89, 88, 85, 87, 88, 90, 90]",5,2
debjit2001,TheFaultInOurStars_073.mp4,2025-10-15 17:05:37.932,73.68,1,82,"[74, 78, 79, 82, 82, 81, 78, 73, 69, 67, 66, 70, 73, 72, 72, 72, 71, 71, 71, 72, 73, 75]",5,3
aritra,TheFaultInOurStars_073.mp4,2025-11-06 10:23:00.903,78.4,15,90,"[75, 76, 75, 74, 75, 76, 77, 75, 75, 75, 77, 78, 78, 78, 78, 80, 83, 85, 88, 90]",3,1
ajaycc17,TheFaultInOurStars_073.mp4,2025-11-16 13:28:19.076,80.41,0,83,"[79, 78, 77, 78, 79, 79, 80, 82, 83, 83, 83, 82, 82, 82, 81, 80, 79]",4,2
sayantankuila,TheFaultInOurStars_073.mp4,2025-11-21 12:34:20.755,95.0,1,97,"[96, 96, 95, 95, 94, 93, 92, 93, 94, 96, 96, 96, 97, 97]",5,5
debjit2001,TheFaultInOurStars_074.mp4,2025-10-23 15:54:23.685,68.37,-4,74,"[72, 74, 70, 69, 67, 69, 67, 66, 64, 66, 65, 65, 66, 67, 71, 72, 71, 70, 68]",3,1
aritra,TheFaultInOurStars_074.mp4,2025-10-28 15:16:27.877,77.86,-6,83,"[81, 79, 78, 80, 81, 79, 77, 76, 75, 74, 74, 75, 76, 80, 82, 83, 81, 78, 76, 75, 75]",2,1
sayantankuila,TheFaultInOurStars_074.mp4,2025-11-21 12:57:00.589,90.35,0,95,"[91, 92, 95, 93, 92, 90, 90, 89, 89, 90, 90, 89, 89, 91, 92, 91, 88, 87, 88, 91]",4,2
ajaycc17,TheFaultInOurStars_074.mp4,2025-12-25 12:50:29.880,98.0,2,102,"[97, 93, 95, 94, 95, 98, 99, 100, 102, 102, 102, 101, 99, 97, 98, 97, 96, 98, 99]",2,2
debjit2001,TheFaultInOurStars_075.mp4,2025-10-23 15:39:51.944,70.32,-4,75,"[70, 69, 68, 68, 66, 67, 72, 74, 75, 73, 72, 70, 72, 71, 68, 72, 73, 70, 66]",4,2
pranjal123,TheFaultInOurStars_075.mp4,2025-10-29 11:37:03.338,76.25,1,80,"[73, 73, 74, 77, 79, 80, 79, 78, 79, 78, 77, 77, 75, 74, 73, 74]",4,3
aritra,TheFaultInOurStars_075.mp4,2025-11-06 10:35:43.241,76.21,4,80,"[75, 78, 80, 80, 79, 77, 74, 76, 75, 74, 73, 72, 73, 75, 76, 78, 77, 77, 79]",4,2
sayantankuila,TheFaultInOurStars_075.mp4,2025-11-21 13:42:21.270,98.22,5,102,"[96, 97, 99, 98, 97, 97, 96, 98, 98, 97, 100, 98, 94, 99, 102, 101, 100, 101]",2,3
ajaycc17,TheFaultInOurStars_075.mp4,2025-12-25 12:45:05.606,94.45,1,99,"[94, 91, 88, 90, 92, 95, 98, 99, 98, 97, 95, 94, 93, 92, 94, 95, 95, 96, 98, 95]",5,2
debjit2001,TheFaultInOurStars_076.mp4,2025-10-15 17:28:51.825,68.65,-1,79,"[69, 71, 72, 73, 70, 64, 62, 64, 65, 68, 72, 73, 79, 72, 69, 68, 68, 62, 64, 68]",2,2
aritra,TheFaultInOurStars_076.mp4,2025-10-28 13:47:20.007,67.25,0,71,"[67, 69, 68, 66, 66, 67, 68, 69, 67, 65, 64, 65, 67, 70, 71, 67]",5,2
pranjal123,TheFaultInOurStars_076.mp4,2025-10-29 11:50:03.113,80.47,-2,82,"[82, 81, 80, 79, 80, 79, 81, 82, 82, 81, 80, 79, 80, 82, 82, 81, 79, 79, 80]",3,3
sayantankuila,TheFaultInOurStars_076.mp4,2025-11-21 13:33:41.281,94.0,9,103,"[94, 93, 90, 91, 92, 92, 91, 91, 92, 93, 93, 94, 95, 96, 98, 100, 103]",5,5
Nishant,TheFaultInOurStars_077.mp4,2025-10-17 09:05:54.091,79.28,5,85,"[79, 78, 79, 78, 77, 77, 78, 76, 75, 76, 78, 79, 80, 80, 84, 85, 84, 84]",4,4
debjit2001,TheFaultInOurStars_077.mp4,2025-10-23 15:44:24.894,67.09,-1,77,"[67, 68, 65, 64, 62, 60, 62, 62, 59, 61, 64, 68, 70, 72, 77, 75, 72, 69, 70, 73, 70, 66]",4,1
pranjal123,TheFaultInOurStars_077.mp4,2025-10-29 10:46:49.209,83.28,-6,90,"[87, 90, 87, 86, 85, 84, 83, 82, 83, 83, 82, 81, 80, 81, 81, 82, 81, 81]",2,2
aritra,TheFaultInOurStars_077.mp4,2025-11-06 10:50:48.454,72.57,-4,78,"[75, 76, 77, 76, 73, 74, 73, 73, 72, 75, 78, 74, 71, 70, 69, 68, 67, 70, 71, 71, 71]",2,4
sayantankuila,TheFaultInOurStars_077.mp4,2025-11-21 12:56:43.759,91.1,-3,95,"[94, 93, 91, 91, 91, 92, 95, 93, 92, 90, 90, 89, 89, 90, 90, 89, 89, 91, 92, 91]",1,1
ajaycc17,TheFaultInOurStars_077.mp4,2025-12-09 13:59:12.969,104.86,-4,112,"[105, 105, 107, 108, 105, 100, 102, 104, 107, 112, 111, 104, 105, 102, 104, 105, 106, 105, 102, 104, 103, 101]",1,2
Nishant,TheSpectacularNow_023.mp4,2025-10-17 08:43:25.255,82.95,1,87,"[80, 80, 80, 81, 82, 81, 82, 86, 87, 85, 83, 85, 87, 86, 85, 83, 82, 80, 81]",3,2
debjit2001,TheSpectacularNow_023.mp4,2025-10-23 15:55:44.943,67.95,-4,72,"[71, 72, 71, 70, 68, 70, 69, 70, 71, 72, 70, 69, 63, 62, 61, 62, 65, 68, 67]",3,1
aritra,TheSpectacularNow_023.mp4,2025-11-06 09:04:55.356,74.76,-6,82,"[82, 82, 79, 75, 71, 73, 74, 73, 72, 71, 71, 72, 73, 74, 76, 77, 76]",1,1
sayantankuila,TheSpectacularNow_023.mp4,2025-11-21 13:38:39.752,93.85,9,98,"[87, 89, 92, 94, 92, 91, 96, 98, 97, 96, 96, 98, 97, 94, 93, 93, 93, 92, 93, 96]",3,4
ajaycc17,TheSpectacularNow_023.mp4,2025-12-25 13:21:06.690,99.86,-1,102,"[100, 99, 100, 101, 100, 98, 99, 100, 102, 99, 100, 101, 100, 99]",3,3
Nishant,TheSpectacularNow_068.mp4,2025-10-17 09:06:18.904,79.55,2,85,"[78, 77, 77, 78, 76, 75, 76, 78, 79, 80, 80, 84, 85, 84, 84, 81, 80, 79, 80, 80]",2,2
debjit2001,TheSpectacularNow_068.mp4,2025-10-22 07:21:56.773,63.18,-4,70,"[65, 68, 70, 69, 63, 62, 60, 65, 60, 58, 59, 61, 64, 64, 63, 62, 61]",4,4
pranjal123,TheSpectacularNow_068.mp4,2025-10-29 11:17:43.906,82.44,3,89,"[76, 77, 77, 81, 82, 85, 84, 80, 82, 85, 87, 89, 87, 85, 84, 83, 81, 79]",3,2
aritra,TheSpectacularNow_068.mp4,2025-11-06 10:29:24.165,76.4,4,81,"[76, 75, 74, 74, 72, 71, 73, 77, 78, 78, 78, 79, 81, 80, 80]",2,1
sayantankuila,TheSpectacularNow_068.mp4,2025-11-21 13:40:29.970,97.11,3,104,"[93, 96, 97, 96, 94, 92, 92, 93, 95, 99, 101, 104, 102, 101, 101, 99, 98, 96, 96]",2,3
ajaycc17,TheSpectacularNow_068.mp4,2025-12-09 12:37:36.129,104.12,-4,107,"[107, 106, 105, 104, 105, 106, 105, 104, 103, 102, 103, 105, 103, 102, 103, 103]",2,2
debjit2001,TheTheoryOfEverything_001.mp4,2025-10-15 17:51:57.397,62.0,1,63,"[62, 61, 63]",3,3
Nishant,TheTheoryOfEverything_001.mp4,2025-10-17 09:24:32.267,81.83,7,86,"[78, 76, 77, 77, 78, 80, 82, 81, 80, 81, 83, 84, 83, 82, 81, 83, 84, 83, 86, 86, 85, 85, 84, 85]",3,3
pranjal123,TheTheoryOfEverything_001.mp4,2025-10-29 11:06:41.585,82.95,5,89,"[77, 76, 75, 76, 80, 82, 83, 85, 87, 89, 88, 89, 86, 85, 85, 84, 84, 83, 82]",5,3
aritra,TheTheoryOfEverything_001.mp4,2025-11-06 10:30:23.719,78.92,-2,82,"[78, 78, 79, 81, 80, 80, 82, 82, 78, 76, 77, 76]",3,2
ajaycc17,TheTheoryOfEverything_001.mp4,2025-11-16 13:34:45.400,85.78,6,92,"[80, 81, 82, 83, 85, 89, 90, 92, 91, 90, 90, 87, 82, 84, 85, 84, 83, 86]",4,2
sayantankuila,TheTheoryOfEverything_001.mp4,2025-11-21 12:26:06.730,97.89,1,100,"[95, 99, 100, 100, 97, 98, 99, 99, 100, 99, 97, 96, 97, 98, 98, 97, 98, 97, 96]",4,4
Nishant,TheTheoryOfEverything_003.mp4,2025-10-17 09:56:19.115,79.28,8,84,"[71, 74, 78, 79, 79, 80, 81, 80, 79, 79, 78, 80, 81, 84, 82, 81, 82, 79]",3,4
debjit2001,TheTheoryOfEverything_003.mp4,2025-10-23 16:00:26.857,68.24,6,73,"[66, 65, 66, 66, 67, 66, 65, 67, 68, 69, 71, 70, 68, 70, 71, 73, 72]",3,1
aritra,TheTheoryOfEverything_003.mp4,2025-10-28 15:42:47.106,76.18,1,79,"[75, 74, 74, 76, 76, 76, 77, 79, 78, 77, 76]",3,1
pranjal123,TheTheoryOfEverything_003.mp4,2025-10-29 11:08:37.799,79.0,-6,84,"[82, 80, 77, 77, 77, 78, 79, 83, 84, 79, 77, 80, 79, 77, 76]",4,3
sayantankuila,TheTheoryOfEverything_003.mp4,2025-11-21 13:16:00.657,83.19,-5,88,"[88, 84, 84, 86, 85, 84, 84, 84, 83, 82, 81, 80, 80, 81, 82, 83]",4,3
ajaycc17,TheTheoryOfEverything_003.mp4,2025-12-09 12:49:19.046,103.05,2,106,"[101, 102, 101, 101, 103, 104, 104, 103, 101, 102, 103, 104, 104, 103, 104, 105, 104, 106, 103]",3,2
debjit2001,TheTheoryOfEverything_005.mp4,2025-10-15 16:49:07.322,73.26,4,78,"[71, 73, 72, 71, 70, 70, 72, 78, 76, 75, 74, 74, 74, 72, 71, 74, 76, 74, 75]",4,2
Nishant,TheTheoryOfEverything_005.mp4,2025-10-17 09:52:03.728,80.28,-1,84,"[79, 78, 78, 80, 81, 82, 82, 80, 81, 83, 84, 82, 82, 79, 78, 79, 79, 78]",3,2
pranjal123,TheTheoryOfEverything_005.mp4,2025-10-29 11:28:19.628,72.41,4,77,"[70, 69, 68, 68, 68, 70, 73, 74, 71, 70, 71, 73, 75, 74, 75, 74, 73, 75, 76, 77, 75, 74]",4,4
aritra,TheTheoryOfEverything_005.mp4,2025-11-06 08:46:35.137,79.0,6,84,"[78, 79, 78, 77, 75, 75, 76, 76, 76, 78, 81, 84, 82, 80, 78, 81, 84, 84]",2,2
sayantankuila,TheTheoryOfEverything_005.mp4,2025-11-21 13:07:07.292,89.37,5,95,"[88, 89, 88, 88, 89, 90, 88, 88, 88, 87, 86, 86, 85, 89, 92, 94, 95, 95, 93]",4,3
ajaycc17,TheTheoryOfEverything_005.mp4,2025-12-09 14:24:42.599,95.19,5,101,"[93, 94, 95, 96, 97, 96, 95, 94, 95, 93, 92, 91, 91, 93, 95, 99, 101, 98, 96, 97, 98]",3,2
Nishant,TheTheoryOfEverything_009.mp4,2025-10-17 09:21:11.321,79.1,8,84,"[75, 75, 78, 78, 76, 77, 78, 78, 77, 77, 79, 78, 79, 80, 82, 81, 83, 84, 82, 81, 83]",3,3
debjit2001,TheTheoryOfEverything_009.mp4,2025-10-23 15:50:04.853,65.81,-3,71,"[66, 66, 66, 66, 64, 62, 63, 63, 64, 69, 67, 70, 71, 68, 65, 63]",4,3
pranjal123,TheTheoryOfEverything_009.mp4,2025-10-29 11:06:22.393,82.0,8,89,"[76, 77, 78, 77, 76, 75, 76, 80, 82, 83, 85, 87, 89, 88, 89, 86, 85, 85, 84]",4,3
aritra,TheTheoryOfEverything_009.mp4,2025-11-06 08:27:49.569,81.5,-5,90,"[86, 89, 90, 88, 84, 81, 78, 77, 78, 77, 78, 79, 80, 82, 80, 79, 80, 81, 82, 81]",3,2
sayantankuila,TheTheoryOfEverything_009.mp4,2025-11-21 12:24:34.610,94.84,-6,107,"[106, 106, 107, 104, 96, 72, 86, 88, 89, 90, 91, 92, 93, 94, 94, 95, 99, 100, 100]",5,5
ajaycc17,TheTheoryOfEverything_009.mp4,2025-12-09 14:00:09.778,105.23,-4,112,"[112, 111, 104, 105, 102, 104, 105, 106, 105, 102, 104, 103, 101, 104, 103, 104, 104, 105, 106, 108, 109, 108]",4,3
debjit2001,TheTheoryOfEverything_012.mp4,2025-10-15 16:45:03.703,74.65,6,79,"[68, 70, 73, 76, 77, 79, 76, 77, 75, 74, 73, 74, 73, 74, 75, 76, 77, 75, 77, 74]",5,4
aritra,TheTheoryOfEverything_012.mp4,2025-11-06 10:49:15.245,76.73,-4,83,"[78, 76, 73, 72, 75, 79, 79, 76, 77, 80, 82, 83, 81, 77, 75, 74, 75, 76, 77, 76, 73, 74]",4,4
ajaycc17,TheTheoryOfEverything_012.mp4,2025-11-16 13:38:38.626,84.22,-2,94,"[84, 88, 91, 94, 92, 86, 83, 80, 80, 81, 82, 82, 83, 81, 80, 84, 83, 82]",4,4
sayantankuila,TheTheoryOfEverything_012.mp4,2025-11-21 13:31:11.751,94.27,0,96,"[95, 94, 94, 95, 96, 94, 93, 92, 93, 94, 95, 95, 95, 94, 95]",5,4
debjit2001,TheTheoryOfEverything_016.mp4,2025-10-15 16:26:01.016,77.37,-16,92,"[92, 91, 85, 82, 80, 78, 77, 74, 75, 73, 72, 74, 73, 72, 73, 71, 76, 76, 76]",4,4
aritra,TheTheoryOfEverything_016.mp4,2025-10-28 15:40:16.040,79.55,-9,85,"[81, 81, 81, 81, 81, 81, 81, 79, 79, 80, 84, 85, 84, 81, 79, 77, 76, 75, 73, 72]",5,5
sayantankuila,TheTheoryOfEverything_016.mp4,2025-11-21 12:44:35.767,88.12,4,92,"[88, 90, 91, 90, 89, 88, 85, 83, 85, 83, 83, 90, 91, 91, 89, 90, 92]",5,4
ajaycc17,TheTheoryOfEverything_016.mp4,2025-12-25 12:55:08.953,95.26,0,100,"[96, 96, 97, 99, 98, 97, 96, 97, 95, 99, 100, 97, 95, 92, 91, 89, 88, 92, 96]",5,4
Nishant,TheTheoryOfEverything_018.mp4,2025-10-17 09:00:20.965,76.1,5,84,"[77, 75, 73, 74, 75, 76, 74, 72, 74, 72, 73, 72, 73, 76, 80, 81, 80, 79, 84, 82]",2,2
debjit2001,TheTheoryOfEverything_018.mp4,2025-10-23 15:49:33.873,66.19,-2,71,"[69, 71, 68, 67, 68, 66, 66, 66, 66, 64, 62, 63, 63, 64, 69, 67]",3,1
aritra,TheTheoryOfEverything_018.mp4,2025-10-28 15:36:03.502,76.18,1,80,"[75, 76, 76, 76, 74, 73, 72, 77, 79, 79, 80, 79, 77, 75, 75, 76, 76]",1,1
sayantankuila,TheTheoryOfEverything_018.mp4,2025-11-21 13:09:13.991,84.95,-3,91,"[90, 90, 91, 90, 88, 81, 77, 80, 83, 84, 82, 83, 85, 82, 83, 85, 86, 87, 87]",2,3
ajaycc17,TheTheoryOfEverything_018.mp4,2025-12-25 13:19:47.111,97.26,9,101,"[91, 93, 92, 91, 93, 96, 98, 98, 99, 98, 99, 101, 100, 99, 100, 99, 100, 101, 100]",2,2
debjit2001,TheTheoryOfEverything_021.mp4,2025-10-23 15:55:26.635,68.35,-5,72,"[66, 67, 71, 72, 71, 70, 68, 70, 69, 70, 71, 72, 70, 69, 63, 62, 61]",2,3
aritra,TheTheoryOfEverything_021.mp4,2025-10-28 13:55:23.946,69.64,6,72,"[64, 67, 68, 71, 70, 69, 70, 71, 72, 70, 70, 72, 71, 70]",2,1
sayantankuila,TheTheoryOfEverything_021.mp4,2025-11-20 08:05:46.439,76.05,-3,80,"[77, 78, 78, 79, 76, 75, 74, 75, 77, 76, 75, 74, 74, 74, 75, 78, 80, 76, 74]",4,4
ajaycc17,TheTheoryOfEverything_021.mp4,2025-12-25 13:26:53.574,96.58,-5,103,"[98, 99, 100, 101, 103, 100, 101, 98, 99, 100, 99, 97, 93, 91, 93, 91, 89, 90, 93]",2,4
debjit2001,TheTheoryOfEverything_022.mp4,2025-10-23 15:41:20.152,67.05,-13,76,"[71, 68, 72, 73, 70, 66, 68, 66, 75, 71, 76, 73, 66, 62, 65, 63, 61, 58, 59, 58]",5,4
aritra,TheTheoryOfEverything_022.mp4,2025-10-28 15:51:28.703,77.05,9,81,"[72, 75, 77, 77, 75, 76, 76, 78, 80, 79, 78, 77, 78, 79, 78, 77, 75, 75, 78, 81]",5,4
sayantankuila,TheTheoryOfEverything_022.mp4,2025-11-21 13:06:33.137,87.88,-2,90,"[88, 87, 88, 88, 88, 89, 88, 88, 89, 90, 88, 88, 88, 87, 86, 86]",4,4
ajaycc17,TheTheoryOfEverything_022.mp4,2025-12-25 12:08:53.484,95.8,-3,104,"[97, 99, 100, 104, 103, 100, 99, 93, 89, 90, 92, 95, 97, 98, 96, 93, 94, 91, 92, 94]",5,3
Nishant,TheTheoryOfEverything_026.mp4,2025-10-17 08:41:34.563,82.28,0,85,"[80, 81, 82, 84, 83, 85, 83, 83, 80, 81, 85, 84, 82, 83, 83, 82, 80, 80]",4,3
debjit2001,TheTheoryOfEverything_026.mp4,2025-10-22 07:26:34.260,60.25,3,64,"[60, 58, 58, 59, 61, 62, 59, 58, 58, 59, 62, 64, 62, 61, 60, 63]",4,3
aritra,TheTheoryOfEverything_026.mp4,2025-11-06 10:50:09.534,74.48,-15,83,"[83, 81, 77, 75, 74, 75, 76, 77, 76, 73, 74, 73, 73, 72, 75, 78, 74, 71, 70, 69, 68]",2,3
sayantankuila,TheTheoryOfEverything_026.mp4,2025-11-21 12:24:14.403,95.71,-2,107,"[101, 102, 103, 102, 106, 106, 107, 104, 96, 72, 86, 88, 89, 90, 91, 92, 93, 94, 94, 95, 99]",5,5
ajaycc17,TheTheoryOfEverything_026.mp4,2025-12-09 13:32:41.123,104.89,3,109,"[106, 107, 106, 105, 104, 102, 101, 102, 104, 105, 106, 107, 106, 104, 103, 103, 105, 108, 109]",2,3
